校系代碼,序號,准考證號,國文,英文,數學,專一,專二,總分
105014,1,52010408,12,12,7,9,11,51
105014,2,52010298,11,6,11,11,11,50
105014,3,52010282,11,12,7,8,8,46
105014,4,52010030,7,3,6,5,7,28
