校系代碼,序號,准考證號,國文,英文,數學,專一,專二,總分
107006,1,52010222,12,13,11,8,6,50
107006,2,52010450,9,14,11,6,7,47
107006,3,52010366,8,8,7,10,13,46
107006,4,52010178,10,11,7,8,10,46
107006,5,52010286,10,11,8,7,9,45
107006,6,52010348,7,9,8,7,10,41
107006,7,52010459,10,5,5,7,8,35
107006,8,52010110,8,3,3,4,6,24
