校系代碼,序號,准考證號,國文,英文,數學,專一,專二,總分
105003,1,52010258,10,15,10,11,13,59
105003,2,52010058,13,10,13,10,9,55
105003,3,52010090,12,9,14,9,10,54
105003,4,52010222,12,13,11,8,6,50
105003,5,52010066,13,9,9,6,10,47
105003,6,52010110,8,3,3,4,6,24
