校系代碼,序號,准考證號,國文,英文,數學,專一,專二,總分
102031,1,52010453,11,15,11,10,12,59
102031,2,52010381,11,8,13,11,12,55
102031,3,52010408,12,12,7,9,11,51
102031,4,52010298,11,6,11,11,11,50
102031,5,52010327,12,9,7,10,11,49
102031,6,52010226,10,8,5,11,12,46
