校系代碼,序號,准考證號,國文,英文,數學,專一,專二,總分
105012,1,52010046,12,11,11,12,14,60
105012,2,52010130,13,15,8,10,12,58
105012,3,52010094,10,8,11,13,14,56
105012,4,52010098,12,10,11,10,12,55
105012,5,52010306,12,14,11,8,8,53
105012,6,52010070,11,15,11,6,9,52
105012,7,52010074,11,8,11,9,12,51
105012,8,52010222,12,13,11,8,6,50
105012,9,52010226,10,8,5,11,12,46
105012,10,52010110,8,3,3,4,6,24
