校系代碼,序號,准考證號,國文,英文,數學,專一,專二,總分
105013,1,52010174,11,14,12,13,13,63
105013,2,52010372,10,13,13,11,13,60
105013,3,52010130,13,15,8,10,12,58
105013,4,52010351,11,12,9,13,12,57
105013,5,52010399,10,12,10,12,13,57
105013,6,52010094,10,8,11,13,14,56
105013,7,52010381,11,8,13,11,12,55
105013,8,52010098,12,10,11,10,12,55
105013,9,52010090,12,9,14,9,10,54
105013,10,52010074,11,8,11,9,12,51
105013,11,52010182,10,11,10,8,12,51
105013,12,52010222,12,13,11,8,6,50
