校系代碼,序號,准考證號,國文,英文,數學,專一,專二,總分
710009,1,52010405,11,11,10,12,14,58
710009,2,52010462,11,11,12,11,12,57
710009,3,52010456,13,14,8,8,14,57
710009,4,52010050,9,10,11,10,12,52
710009,5,52010218,12,14,8,7,10,51
