校系代碼,序號,准考證號,國文,英文,數學,專一,專二,總分
104002,1,52010002,10,12,13,13,14,62
104002,2,52010302,13,9,14,11,14,61
104002,3,52010218,12,14,8,7,10,51
104002,4,52010110,8,3,3,4,6,24
