校系代碼,序號,准考證號,國文,英文,數學,專一,專二,總分
105096,1,52010453,11,15,11,10,12,59
105096,2,52010384,12,8,12,9,12,53
105096,3,52010408,12,12,7,9,11,51
105096,4,52010474,11,12,9,8,10,50
105096,5,52010066,13,9,9,6,10,47
105096,6,52010447,10,12,5,7,9,43
