校系代碼,序號,准考證號,國文,英文,數學,專一,專二,總分
707005,1,52010062,14,15,15,14,14,72
707005,2,52010198,13,15,15,13,15,71
707005,3,52010154,13,14,15,14,15,71
707005,4,52010290,11,13,15,15,15,69
707005,5,52010006,11,14,14,15,14,68
707005,6,52010102,11,15,14,14,14,68
707005,7,52010014,11,13,15,14,15,68
707005,8,52010022,11,14,14,14,14,67
