校系代碼,序號,准考證號,國文,英文,數學,專一,專二,總分
709001,1,52010290,11,13,15,15,15,69
709001,2,52010014,11,13,15,14,15,68
709001,3,52010357,11,14,14,14,13,66
709001,4,52010186,13,14,13,12,13,65
