校系代碼,序號,准考證號,國文,英文,數學,專一,專二,總分
107013,1,52010242,12,11,14,11,12,60
107013,2,52010130,13,15,8,10,12,58
107013,3,52010026,11,12,11,10,12,56
107013,4,52010098,12,10,11,10,12,55
107013,5,52010306,12,14,11,8,8,53
107013,6,52010070,11,15,11,6,9,52
107013,7,52010074,11,8,11,9,12,51
107013,8,52010298,11,6,11,11,11,50
107013,9,52010474,11,12,9,8,10,50
107013,10,52010178,10,11,7,8,10,46
107013,11,52010282,11,12,7,8,8,46
107013,12,52019903,9,12,7,7,7,42
