校系代碼,序號,准考證號,國文,英文,數學,專一,專二,總分
102050,1,52010372,10,13,13,11,13,60
102050,2,52010375,11,11,13,10,14,59
102050,3,52010402,11,12,11,12,13,59
102050,4,52010405,11,11,10,12,14,58
102050,5,52010462,11,11,12,11,12,57
102050,6,52010351,11,12,9,13,12,57
